Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Scearls,53-004496,2016-09-09T00:00:00.000Z,5,Great functionality and portable,"Do you spend lots of time on Amazon? Do you like listening to music anywhere in your home? This is the device for you. Even after a month of having the Tap, I'm still learning what all I can do with it verbally. Play genre of music in the HUGE Amazon library. I even have ordered items directly from it. One last feature I want to share is that it provides accurate weather information; current and forecast up to a week.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,ddub88,B06XB29FPF,2017-12-20T00:00:00.000Z,5,Love it!,"Works well, and the speakers decent! Sounds much better than the 2nd generation of the Echo.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,user,53-004484,2017-01-23T00:00:00.000Z,5,Nice!,Great screen resolution and easy to use. Battery life is really good.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Khowey,B010CEHQTG,2017-11-11T00:00:00.000Z,5,Super fun version of Alexa,"The Echo Show is a version of Alexa with ability to visualize things. When I was cooking dinner and wanted to finish a show, I was able to ask Alexa to play the show from my Amazon Prime account. The Show was in my kitchen, easy to view, and enabled my kids to watch cartoons in the living room. I love it!",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Blackfridayking,B010CEHQTG,2017-12-01T00:00:00.000Z,5,As advertised,As advertised......................................,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Lala1,53-004764,2016-12-17T00:00:00.000Z,5,Great gift!,Bought this for my adult son who had a long flight and he absolutely loved it! Definitely recommend!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,JandM,53-004484,2017-01-16T00:00:00.000Z,5,Kindle fire,Love love love my kindle fire. Had the original and then bought and iPad then bought this kindle and I am wondering why I even bought the iPad. Will not switch again. I will stick with my kindle.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,MIMI,B010CEHQTG,2017-12-28T00:00:00.000Z,4,I really enjoy the Echo Show,"The Echo show screen is great, it is helpful with recipes, music etc. I use it to listen to music all the time. I am hoping someone in my family gets one soon so we can face time each other.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Gary,B06XB29FPF,2017-12-15T00:00:00.000Z,5,Great item,Very handy to get the morning news as well as asking him to play music.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Gifter,53-004447,2017-03-16T00:00:00.000Z,2,Lots of problems. Want my old one back,1st kindle screen failed & had to reboot often. Customer Service couldn't fix. Replaced. 2nd one screen reboots often. Customer service offered replace. Just want one that works. Can't get upgrade replacement,False
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Davesmith82,53-004496,2017-03-31T00:00:00.000Z,5,It awesome,I the awesome I use it at work at lot its loud enough to enjoy any where,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,MrsB21,B018Y225IA,2016-05-07T00:00:00.000Z,5,I love this Kindle,This has been a great purchase. It fits all my tablet and e-reader needs.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,1234,53-004496,2017-07-14T00:00:00.000Z,4,Amazon Tap,Was a little difficult to sync the first time. I really have only used the Tap to play music and to ask for the weather. I like that the device takes up little space in my kitchen.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,siva,B018Y225IA,2016-05-20T00:00:00.000Z,5,A good tablet for this price..,I bought this primarily to be used as a Kindle eReader and this is a good product for this cost.. The only drawback is that I cannot access all the apps available on the Google PlayStore and have to be content with what is available on the Amazon app store.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Amanda,B06XB29FPF,2017-12-21T00:00:00.000Z,5,Gift,Purchased as a gift for the family. Can’t wait to use it.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,TlmFNP,B010CEHQTG,2017-12-16T00:00:00.000Z,5,Connects well,Connects with Echo Dot and Bluetooth with ease. Works great,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,LDeBerry3,53-004755,2016-10-20T00:00:00.000Z,4,Great beginner tablet,This size holds more apps and content. It's pretty lightweight too.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Heather3,B01J24C0TI,2017-12-29T00:00:00.000Z,4,Good Choice,"Purchased for my mom in a memory care center. She doesn’t have to answer the phone, we simply drop in and start talking until she sees us. Picture clarity awesome! Staff also aware of this camera feature and knows we drop in frequently. Doesn’t replace room camera but good. Would give a 5 but can’t figure out how to have other alexa owners drop in on her. Anyone know?",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Kalimeli,B010CEHQTG,2017-11-19T00:00:00.000Z,5,Excellent,"This is a must have is great for recepies, while you are cooking Alexa gives you the info. For the ines that are used to a tablet or iPod that you have to stop and read this is awesome plus. So much easier to follow things.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Barbie,53-004484,2017-05-17T00:00:00.000Z,5,Great Tablet for my teen God-child.,I bought this tablet for my 13 yr. old God-child and she loves it. This was her Christmas present.,False
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,luvelectroniks,53-004764,2017-01-18T00:00:00.000Z,4,good product for kids,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,MovieDad,53-004484,2017-01-22T00:00:00.000Z,4,"Works as advertised, but the ads get annoying","As far as functionality it works well. I can surf the internet, match movies, check social media, and anything else a tablet is supposed to do. The app store has a good variety off apps. It does not have as many as the iTunes store, but there is plenty of variety. The reason I knock a star off is the constant ads. I know that this is an Amazon product, but the ads get a little annoying.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,RobertT,53-004729,2016-07-16T00:00:00.000Z,5,Great tablet,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Russell,B010CEHQTG,2018-01-17T00:00:00.000Z,5,Very cool,It’s awesome being able to control the lighting and lots of other controls with this!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Dave,53-004484,2017-03-17T00:00:00.000Z,4,Great tablet for wife.,Easy to use. Pretty user friendly. It is good value for the price,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Fred,B010CEHQTG,2017-11-17T00:00:00.000Z,5,Great tecnology’,Awesome all around product - great picture and like the voice control.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,REKissimmee98,B01J24C0TI,2018-05-16T00:00:00.000Z,5,Outstanding,Love the screen and being able to see video along with my cameras on my Vivint smart home,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Charles,53-004683,2016-12-09T00:00:00.000Z,4,Good for 5 &up,I thought it would be good for my 2year old he does awesome on a iPad but could not get the hang of the kindle fire,True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,thatwasfun,B018Y224PY,2017-01-28T00:00:00.000Z,5,Better than before!,"The apps are better, it charges faster and the camera is really neat!",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Tazz141,B01J24C0TI,2018-02-09T00:00:00.000Z,5,Great,I use Alexa every day. I do not know how I lived with out her before,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,MrMac,53-004755,2017-01-30T00:00:00.000Z,5,Great tablet,"Great tablet for the grandkids, they love it great item",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Avery,53-004484,2017-02-04T00:00:00.000Z,4,Great overall tablet for multiple uses,The functionality is great although I wish it came in more colors.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,dpeter,53-004484,2017-01-06T00:00:00.000Z,2,great size,"nice size, very clear but randomly shuts off. cant remove unwanted apps from the home screen. if you watch video..it buffers alot and laggs.",False
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,quickshot,53-004447,2016-10-21T00:00:00.000Z,4,works well easy to see,I like the contrast it is easy to read on outside.,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,DanieJack,B00IOY8XWQ,2015-04-24T00:00:00.000Z,4,Good For Leisure,Good for leisure/reading for fun. Not for students.,False
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Zumbaqueen,53-004763,2016-11-04T00:00:00.000Z,5,great product and service,i have had not issues with my purchase. i found a great cover for it on line on amazon and use it every night. thank you for your service.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jr10,53-004484,2017-01-06T00:00:00.000Z,5,Good value for what you get,"First of all, this is not an iPad or a more expensive android tablet, but it's a very good tablet for the money. I own an iPad Pro and iPad Air 2, yet this tablet has a place in my home. If you're buying for kids, I wouldn't buy anything more expensive than this. Good screen, fast enough, and amazon's underground free apps are a huge plus.",True
AVqkIh8WQMlgsOJE6fu-,AVqkIh8WQMlgsOJE6fu-,Paloma,4591,2016-12-24T00:00:00.000Z,1,Not impressed with the last 2 Kindles.,"The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!",False
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Grandpa,B010CEHQTG,2017-12-15T00:00:00.000Z,5,Family use,Great to talk and see family at anytime. Easy to use,True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,Lala1,53-004761,2016-12-17T00:00:00.000Z,5,Great gift!,Bought this for my adult son who had a long flight and he absolutely loved it! Definitely recommend!,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Susie,B018Y225IA,2017-03-11T00:00:00.000Z,5,Great tablet for my grandson,Just love this tablet.does everything teenage grandson needs it to do! I also buy one for my granddaughter!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Ally,53-004755,2017-01-18T00:00:00.000Z,5,Great for kids,Would definitely recommend to family and friends that have little kids great learning tablet,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Alky,53-004496,2017-02-13T00:00:00.000Z,5,Great speaker,Great speaker and Echo substitute. This is great for on the go as a Bluetooth speaker and when connected to the internet it works great using the Alexa app.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,TACO,53-004484,2016-11-18T00:00:00.000Z,5,I love everything you can do on it.,I like the portability of it. I take it with me when I babysit my granddaughter.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Binx,B06XB29FPF,2018-01-18T00:00:00.000Z,5,Alexa is AWESOME!,"From her jokes, rapping and everyday new fact Alexa is awesome. Its super easy to pull out your phone to check the weather but i honestly never did and would always be surprised when i walked outside with whatever it is that day. But every morning i ask alexa whats the weather and she gives me an in depth review for that day and the rest of the week. There are tons of skills for Alexa most useful some random. But shes a must try. Also plus about the echo plus is if you want to start a smart home you dont need a hub like the other echo pieces. You can just buy some compatible smart bulbs.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Quilter,53-004484,2017-03-17T00:00:00.000Z,5,Nice tablet,Bought this so the grandkids could use it. They already have one at their house. My husband has been using it also & he likes it. He has never used a tablet before but he has enjoyed it.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Pglmr,53-004683,2016-11-12T00:00:00.000Z,4,Good tablet for kids.,My only problem with this tablet is if you don't have internet you lose the pictures of the games you have installed and you have to guess to open them.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,LT235,B06XB29FPF,2017-12-01T00:00:00.000Z,5,Love It,Have yet to explore all the aspects. Enjoy using it daily.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jovanna,53-004755,2016-12-23T00:00:00.000Z,5,Great for my 5 year old,She has dropped it a few times and the case is just great,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Tucka,53-004648,2017-04-28T00:00:00.000Z,5,Great,Great table does everything that i need it for. Great resolution and screen for reading books,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,David,B06XB29FPF,2017-12-15T00:00:00.000Z,5,Easy to use,Works seamlessly and easy to set up and use. A great product.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,eldog52,53-004755,2016-10-14T00:00:00.000Z,5,Great tablet,Excellent tablet.....withstands a special needs Grandson.,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,technogranny,53-004763,2016-12-14T00:00:00.000Z,4,Okay for a small tablet,Purchased mainly to use travelling so haven't really had the opportunity to give it a fair road test at this point. It was advertised as capable of downloading movies and books so you can watch/read while travelling without burning through your data or being hit with data roaming fees or having to purchase wifi during flights.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,WentzvilleFamily,53-004484,2017-01-18T00:00:00.000Z,5,Kindle Fire,"My son wanted a tablet just for his books. We looked at e-readers and tablets, this was so much better and the price was perfect.",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,SummerDay,53-004648,2017-02-04T00:00:00.000Z,5,Easy to use,"Love the tablet, not only for reading (upgrade from Kindle) but for searching the Internet, email, etc. And I can take it anywhere. Cheaper than an iPAD and does enough for what I need.",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,MC333,B01J24C0TI,2018-01-18T00:00:00.000Z,5,Best Echo so far,The screen is a great upgrade. Music lyrics are displayed with good quality speakers. Very convenient for recipes and you can make hands free calls with great audio quality. Great product!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Wesley,53-004484,2017-02-04T00:00:00.000Z,5,Great for kids,Couldn't recommend this more for kids. Price and features are awesome along with parental controls.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,jackie,53-004755,2017-03-25T00:00:00.000Z,5,awesome kindle,"I love this product. the screen is bigger, the bumper is stringer and my granddaughter loves it...so that's all that matters.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Shashi,53-004447,2017-09-01T00:00:00.000Z,4,Great buy if you read a lot,"This is really good if you read a lot, doesn't strain your eyes and very light weight. Only demerit is - cant use in night if there is not enough light.",True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,Molly,B018Y224PY,2016-07-02T00:00:00.000Z,4,It was the I deal gift for my gran child,It great just a little small then what I would like it have been,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Magckmn,B06XB29FPF,2017-12-08T00:00:00.000Z,5,Seems like its shaping up into a great set up.,I looked at Google Home .. And the Echo. I went with the Echo after I spoke to a Best Buy employee. They helped me sort out the pros and cons. I do love all the skills that are possible. Its like another person in my apt sometimes. (I live alone) the Echo adjusts my lights and plays my Pandora. I'm pretty much loving it.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,mintoo,53-004729,2017-05-17T00:00:00.000Z,4,good,Am happy with my purchase and the item is being used by my brother's son and he is also happy as on dat,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Angel,B00IOY8XWQ,2017-10-07T00:00:00.000Z,5,Great first kindle,I had been reading books on my iPad for years and finally broke down to get a kindle. It's exactly what I hoped. The screen is easy to read in any light. It's a light weight and size and easy to stow away in a small bag.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Deanna,53-004447,2018-01-05T00:00:00.000Z,5,Light and long lasting battery,I purchased the kindle light because I love to read and needed something that would not die quickly. I also needed something smaller and lighter that could go anywhere with me. I love my purchase and a must have for all book worms.,True
